,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error
1851,0.835,0.659,4.0,-5.696,1.0,0.31,0.0123,0.0,0.372,0.579,129.93,audio_features,6PRh0ilIMEP1xlUHqalnkD,spotify:track:6PRh0ilIMEP1xlUHqalnkD,https://api.spotify.com/v1/tracks/6PRh0ilIMEP1xlUHqalnkD,https://api.spotify.com/v1/audio-analysis/6PRh0ilIMEP1xlUHqalnkD,195257.0,4.0,
1852,0.798,0.175,0.0,-12.603,1.0,0.0594,0.603,0.0,0.625,0.633,93.994,audio_features,6fFTPGGItuEpjwXRUIr4rk,spotify:track:6fFTPGGItuEpjwXRUIr4rk,https://api.spotify.com/v1/tracks/6fFTPGGItuEpjwXRUIr4rk,https://api.spotify.com/v1/audio-analysis/6fFTPGGItuEpjwXRUIr4rk,181520.0,4.0,
1853,0.626,0.88,9.0,-2.384,0.0,0.0504,0.205,0.0,0.128,0.534,95.079,audio_features,08bNPGLD8AhKpnnERrAc6G,spotify:track:08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/tracks/08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/audio-analysis/08bNPGLD8AhKpnnERrAc6G,202621.0,4.0,
1854,0.743,0.87,1.0,-2.188,1.0,0.212,0.0595,0.0,0.299,0.884,99.075,audio_features,3wScL5W8H40zzCKN0atfBk,spotify:track:3wScL5W8H40zzCKN0atfBk,https://api.spotify.com/v1/tracks/3wScL5W8H40zzCKN0atfBk,https://api.spotify.com/v1/audio-analysis/3wScL5W8H40zzCKN0atfBk,194184.0,4.0,
1855,0.64,0.321,0.0,-14.604,1.0,0.0931,0.693,0.0307,0.114,0.177,145.045,audio_features,7wC5eZcFS1Q1BsQ35DU6H4,spotify:track:7wC5eZcFS1Q1BsQ35DU6H4,https://api.spotify.com/v1/tracks/7wC5eZcFS1Q1BsQ35DU6H4,https://api.spotify.com/v1/audio-analysis/7wC5eZcFS1Q1BsQ35DU6H4,210376.0,4.0,
1856,0.777,0.422,0.0,-10.114,1.0,0.0482,0.919,0.00877,0.0958,0.187,120.041,audio_features,3m7Fi1xpA6wwaVqGk68GM3,spotify:track:3m7Fi1xpA6wwaVqGk68GM3,https://api.spotify.com/v1/tracks/3m7Fi1xpA6wwaVqGk68GM3,https://api.spotify.com/v1/audio-analysis/3m7Fi1xpA6wwaVqGk68GM3,176472.0,4.0,
1857,0.881,0.623,1.0,-9.662,1.0,0.119,0.257,1.5e-06,0.0964,0.745,88.953,audio_features,3EikYy40GMSp8l5mDV6IQo,spotify:track:3EikYy40GMSp8l5mDV6IQo,https://api.spotify.com/v1/tracks/3EikYy40GMSp8l5mDV6IQo,https://api.spotify.com/v1/audio-analysis/3EikYy40GMSp8l5mDV6IQo,129547.0,4.0,
1858,0.689,0.412,7.0,-7.523,0.0,0.0301,0.488,0.00016,0.0659,0.537,126.754,audio_features,0lsRatBUs9HNIZAmoGABzk,spotify:track:0lsRatBUs9HNIZAmoGABzk,https://api.spotify.com/v1/tracks/0lsRatBUs9HNIZAmoGABzk,https://api.spotify.com/v1/audio-analysis/0lsRatBUs9HNIZAmoGABzk,184060.0,4.0,
1859,0.752,0.764,1.0,-4.399,1.0,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,audio_features,7K7MUBCnzgBAvMVW2RTWNs,spotify:track:7K7MUBCnzgBAvMVW2RTWNs,https://api.spotify.com/v1/tracks/7K7MUBCnzgBAvMVW2RTWNs,https://api.spotify.com/v1/audio-analysis/7K7MUBCnzgBAvMVW2RTWNs,163216.0,4.0,
1860,0.903,0.675,11.0,-3.445,0.0,0.214,0.542,1.28e-05,0.0595,0.442,96.507,audio_features,3V8UKqhEK5zBkBb6d6ub8i,spotify:track:3V8UKqhEK5zBkBb6d6ub8i,https://api.spotify.com/v1/tracks/3V8UKqhEK5zBkBb6d6ub8i,https://api.spotify.com/v1/audio-analysis/3V8UKqhEK5zBkBb6d6ub8i,417920.0,4.0,
1861,0.679,0.388,4.0,-10.977,0.0,0.0932,0.353,9.25e-05,0.341,0.234,124.909,audio_features,5nzw98JId7kPlL4LcUqI9M,spotify:track:5nzw98JId7kPlL4LcUqI9M,https://api.spotify.com/v1/tracks/5nzw98JId7kPlL4LcUqI9M,https://api.spotify.com/v1/audio-analysis/5nzw98JId7kPlL4LcUqI9M,194711.0,4.0,
1862,0.751,0.665,8.0,-3.083,1.0,0.124,0.265,0.0,0.0515,0.698,95.239,audio_features,2cYnZNzFRFK0H7vSNxPsUq,spotify:track:2cYnZNzFRFK0H7vSNxPsUq,https://api.spotify.com/v1/tracks/2cYnZNzFRFK0H7vSNxPsUq,https://api.spotify.com/v1/audio-analysis/2cYnZNzFRFK0H7vSNxPsUq,219357.0,4.0,
1863,0.6,0.535,4.0,-7.043,1.0,0.107,0.648,4.7e-06,0.162,0.269,71.912,audio_features,0CZ8lquoTX2Dkg7Ak2inwA,spotify:track:0CZ8lquoTX2Dkg7Ak2inwA,https://api.spotify.com/v1/tracks/0CZ8lquoTX2Dkg7Ak2inwA,https://api.spotify.com/v1/audio-analysis/0CZ8lquoTX2Dkg7Ak2inwA,225133.0,4.0,
1864,0.699,0.304,1.0,-11.192,1.0,0.0993,0.779,0.000993,0.137,0.271,119.705,audio_features,4UKCKdYiLN6IMA5ZESUTL7,spotify:track:4UKCKdYiLN6IMA5ZESUTL7,https://api.spotify.com/v1/tracks/4UKCKdYiLN6IMA5ZESUTL7,https://api.spotify.com/v1/audio-analysis/4UKCKdYiLN6IMA5ZESUTL7,160184.0,4.0,
1865,0.824,0.595,11.0,-6.346,1.0,0.091,0.0571,3.7e-06,0.0876,0.157,140.039,audio_features,1I3ZAmPmbFV78oNKnibOiW,spotify:track:1I3ZAmPmbFV78oNKnibOiW,https://api.spotify.com/v1/tracks/1I3ZAmPmbFV78oNKnibOiW,https://api.spotify.com/v1/audio-analysis/1I3ZAmPmbFV78oNKnibOiW,137134.0,4.0,
1866,0.769,0.627,7.0,-4.064,1.0,0.262,0.394,0.0,0.106,0.49,157.938,audio_features,4KX8vXbouybtUptEyYxtIk,spotify:track:4KX8vXbouybtUptEyYxtIk,https://api.spotify.com/v1/tracks/4KX8vXbouybtUptEyYxtIk,https://api.spotify.com/v1/audio-analysis/4KX8vXbouybtUptEyYxtIk,164038.0,4.0,
1867,0.653,0.76,11.0,-6.086,1.0,0.0479,0.475,0.000129,0.0917,0.6,98.008,audio_features,5kXDF4OmM5COyeo6z97nEk,spotify:track:5kXDF4OmM5COyeo6z97nEk,https://api.spotify.com/v1/tracks/5kXDF4OmM5COyeo6z97nEk,https://api.spotify.com/v1/audio-analysis/5kXDF4OmM5COyeo6z97nEk,308733.0,4.0,
1868,0.826,0.449,5.0,-8.33,0.0,0.0674,0.556,1.85e-05,0.273,0.337,128.028,audio_features,278kSqsZIiYp8p3QjYAqa8,spotify:track:278kSqsZIiYp8p3QjYAqa8,https://api.spotify.com/v1/tracks/278kSqsZIiYp8p3QjYAqa8,https://api.spotify.com/v1/audio-analysis/278kSqsZIiYp8p3QjYAqa8,236216.0,4.0,
1869,0.9,0.385,1.0,-12.189,0.0,0.435,0.371,0.0,0.142,0.488,99.964,audio_features,1n8wr8tRHs5jmBxNWXedcn,spotify:track:1n8wr8tRHs5jmBxNWXedcn,https://api.spotify.com/v1/tracks/1n8wr8tRHs5jmBxNWXedcn,https://api.spotify.com/v1/audio-analysis/1n8wr8tRHs5jmBxNWXedcn,174336.0,4.0,
1870,0.747,0.524,10.0,-6.807,0.0,0.245,0.0306,0.0,0.2,0.363,140.053,audio_features,40oKW22ZNNkEdZLJTScaQI,spotify:track:40oKW22ZNNkEdZLJTScaQI,https://api.spotify.com/v1/tracks/40oKW22ZNNkEdZLJTScaQI,https://api.spotify.com/v1/audio-analysis/40oKW22ZNNkEdZLJTScaQI,213132.0,4.0,
1871,0.831,0.782,0.0,-6.274,1.0,0.15,0.21,0.0,0.113,0.199,141.869,audio_features,7yotKA30dwTKNEGomV9ZsI,spotify:track:7yotKA30dwTKNEGomV9ZsI,https://api.spotify.com/v1/tracks/7yotKA30dwTKNEGomV9ZsI,https://api.spotify.com/v1/audio-analysis/7yotKA30dwTKNEGomV9ZsI,191437.0,4.0,
1872,0.767,0.538,0.0,-6.044,0.0,0.052,0.68,0.0,0.192,0.343,81.031,audio_features,4mHgYpuGHu99Mw69E83CP2,spotify:track:4mHgYpuGHu99Mw69E83CP2,https://api.spotify.com/v1/tracks/4mHgYpuGHu99Mw69E83CP2,https://api.spotify.com/v1/audio-analysis/4mHgYpuGHu99Mw69E83CP2,121680.0,4.0,
1873,0.907,0.633,2.0,-5.145,1.0,0.184,0.0876,2.6e-06,0.106,0.395,145.914,audio_features,6n4U3TlzUGhdSFbUUhTvLP,spotify:track:6n4U3TlzUGhdSFbUUhTvLP,https://api.spotify.com/v1/tracks/6n4U3TlzUGhdSFbUUhTvLP,https://api.spotify.com/v1/audio-analysis/6n4U3TlzUGhdSFbUUhTvLP,276147.0,4.0,
1874,0.383,0.637,3.0,-6.993,1.0,0.0703,0.0722,0.0,0.368,0.0827,177.913,audio_features,2RSHsoi04658QL5xgQVov3,spotify:track:2RSHsoi04658QL5xgQVov3,https://api.spotify.com/v1/tracks/2RSHsoi04658QL5xgQVov3,https://api.spotify.com/v1/audio-analysis/2RSHsoi04658QL5xgQVov3,260773.0,4.0,
1875,0.754,0.37,6.0,-9.854,0.0,0.12,0.403,6.22e-05,0.107,0.228,114.941,audio_features,64ydkbrt0xhdJXRaam06Mc,spotify:track:64ydkbrt0xhdJXRaam06Mc,https://api.spotify.com/v1/tracks/64ydkbrt0xhdJXRaam06Mc,https://api.spotify.com/v1/audio-analysis/64ydkbrt0xhdJXRaam06Mc,193600.0,4.0,
1876,0.571,0.556,1.0,-5.857,1.0,0.223,0.0662,0.000149,0.137,0.0762,155.465,audio_features,1AGPmw3QJBNfOK6XioDhZp,spotify:track:1AGPmw3QJBNfOK6XioDhZp,https://api.spotify.com/v1/tracks/1AGPmw3QJBNfOK6XioDhZp,https://api.spotify.com/v1/audio-analysis/1AGPmw3QJBNfOK6XioDhZp,291334.0,4.0,
1877,0.728,0.628,1.0,-4.766,1.0,0.191,0.01,6.53e-05,0.0735,0.393,160.94,audio_features,5YP6yKgGGsXKukqxXypVAf,spotify:track:5YP6yKgGGsXKukqxXypVAf,https://api.spotify.com/v1/tracks/5YP6yKgGGsXKukqxXypVAf,https://api.spotify.com/v1/audio-analysis/5YP6yKgGGsXKukqxXypVAf,189428.0,4.0,
1878,0.638,0.568,1.0,-6.579,0.0,0.159,0.338,0.0,0.487,0.446,127.806,audio_features,7EB2UpfRbS4QVjZQlKLi3Z,spotify:track:7EB2UpfRbS4QVjZQlKLi3Z,https://api.spotify.com/v1/tracks/7EB2UpfRbS4QVjZQlKLi3Z,https://api.spotify.com/v1/audio-analysis/7EB2UpfRbS4QVjZQlKLi3Z,205423.0,4.0,
1879,0.953,0.38,8.0,-4.941,1.0,0.261,0.00957,0.0,0.127,0.128,133.941,audio_features,4HfaOznGhHYWqPtpLYz2PB,spotify:track:4HfaOznGhHYWqPtpLYz2PB,https://api.spotify.com/v1/tracks/4HfaOznGhHYWqPtpLYz2PB,https://api.spotify.com/v1/audio-analysis/4HfaOznGhHYWqPtpLYz2PB,116847.0,4.0,
1880,0.66,0.55,4.0,-6.744,1.0,0.184,0.164,0.000204,0.199,0.299,130.004,audio_features,2gXOzCwbVXACCaYRj4Qrep,spotify:track:2gXOzCwbVXACCaYRj4Qrep,https://api.spotify.com/v1/tracks/2gXOzCwbVXACCaYRj4Qrep,https://api.spotify.com/v1/audio-analysis/2gXOzCwbVXACCaYRj4Qrep,167673.0,4.0,
1881,0.777,0.831,8.0,-2.129,1.0,0.177,0.42,0.0,0.105,0.791,160.153,audio_features,0PowxVSTY2uh1CPc8EPKyX,spotify:track:0PowxVSTY2uh1CPc8EPKyX,https://api.spotify.com/v1/tracks/0PowxVSTY2uh1CPc8EPKyX,https://api.spotify.com/v1/audio-analysis/0PowxVSTY2uh1CPc8EPKyX,167898.0,4.0,
1882,0.742,0.515,6.0,-6.103,1.0,0.0747,0.351,0.0,0.184,0.452,136.02,audio_features,6Zc5f20q7sOe1IC1c1jQvZ,spotify:track:6Zc5f20q7sOe1IC1c1jQvZ,https://api.spotify.com/v1/tracks/6Zc5f20q7sOe1IC1c1jQvZ,https://api.spotify.com/v1/audio-analysis/6Zc5f20q7sOe1IC1c1jQvZ,228816.0,4.0,
1883,0.802,0.833,11.0,-4.234,1.0,0.0832,0.00772,0.0,0.346,0.132,165.97,audio_features,5R2pz8i4k4bvRAqiIFXzKz,spotify:track:5R2pz8i4k4bvRAqiIFXzKz,https://api.spotify.com/v1/tracks/5R2pz8i4k4bvRAqiIFXzKz,https://api.spotify.com/v1/audio-analysis/5R2pz8i4k4bvRAqiIFXzKz,175860.0,4.0,
1884,0.853,0.805,11.0,-3.331,0.0,0.202,0.146,0.0515,0.204,0.879,134.55,audio_features,1WlU4jsJ8AoTB96dgd8LJA,spotify:track:1WlU4jsJ8AoTB96dgd8LJA,https://api.spotify.com/v1/tracks/1WlU4jsJ8AoTB96dgd8LJA,https://api.spotify.com/v1/audio-analysis/1WlU4jsJ8AoTB96dgd8LJA,131756.0,4.0,
1885,0.833,0.761,11.0,-4.905,1.0,0.195,0.0158,1.41e-06,0.161,0.377,134.047,audio_features,2U3LJfQB0ALLxC7Yy0QW7l,spotify:track:2U3LJfQB0ALLxC7Yy0QW7l,https://api.spotify.com/v1/tracks/2U3LJfQB0ALLxC7Yy0QW7l,https://api.spotify.com/v1/audio-analysis/2U3LJfQB0ALLxC7Yy0QW7l,246916.0,4.0,
1886,0.819,0.616,1.0,-5.534,1.0,0.167,0.0599,0.0,0.143,0.524,87.493,audio_features,0Qd2KYCmwGYiTF3A0opS6b,spotify:track:0Qd2KYCmwGYiTF3A0opS6b,https://api.spotify.com/v1/tracks/0Qd2KYCmwGYiTF3A0opS6b,https://api.spotify.com/v1/audio-analysis/0Qd2KYCmwGYiTF3A0opS6b,142669.0,4.0,
1887,0.766,0.881,9.0,-5.158,0.0,0.137,0.0166,2.3e-06,0.347,0.674,112.027,audio_features,4Uy3kNxW2kB8AEoXljEcth,spotify:track:4Uy3kNxW2kB8AEoXljEcth,https://api.spotify.com/v1/tracks/4Uy3kNxW2kB8AEoXljEcth,https://api.spotify.com/v1/audio-analysis/4Uy3kNxW2kB8AEoXljEcth,174893.0,5.0,
1888,0.813,0.543,1.0,-6.555,0.0,0.211,0.088,7.42e-06,0.112,0.165,137.986,audio_features,0F7FlaQBiyNkV8iakTocsW,spotify:track:0F7FlaQBiyNkV8iakTocsW,https://api.spotify.com/v1/tracks/0F7FlaQBiyNkV8iakTocsW,https://api.spotify.com/v1/audio-analysis/0F7FlaQBiyNkV8iakTocsW,196180.0,4.0,
1889,0.761,0.672,1.0,-5.887,1.0,0.212,0.0893,9.77e-06,0.14,0.437,160.077,audio_features,1oJ8EDr2pv94IvSd6ZmDgo,spotify:track:1oJ8EDr2pv94IvSd6ZmDgo,https://api.spotify.com/v1/tracks/1oJ8EDr2pv94IvSd6ZmDgo,https://api.spotify.com/v1/audio-analysis/1oJ8EDr2pv94IvSd6ZmDgo,192405.0,3.0,
1890,0.696,0.332,6.0,-12.834,1.0,0.0425,0.853,0.433,0.0848,0.0628,150.13,audio_features,7tGEAA1f8MydT7eVbbO9Zy,spotify:track:7tGEAA1f8MydT7eVbbO9Zy,https://api.spotify.com/v1/tracks/7tGEAA1f8MydT7eVbbO9Zy,https://api.spotify.com/v1/audio-analysis/7tGEAA1f8MydT7eVbbO9Zy,270520.0,4.0,
1891,0.878,0.452,2.0,-8.695,1.0,0.496,0.00728,0.000423,0.107,0.425,154.035,audio_features,2aR4gdgyCgacqHGqUZ91YS,spotify:track:2aR4gdgyCgacqHGqUZ91YS,https://api.spotify.com/v1/tracks/2aR4gdgyCgacqHGqUZ91YS,https://api.spotify.com/v1/audio-analysis/2aR4gdgyCgacqHGqUZ91YS,132165.0,4.0,
1892,0.584,0.407,1.0,-7.356,0.0,0.046,0.476,0.0,0.18,0.341,115.124,audio_features,5rFj8OzffT0iggSjcBaeND,spotify:track:5rFj8OzffT0iggSjcBaeND,https://api.spotify.com/v1/tracks/5rFj8OzffT0iggSjcBaeND,https://api.spotify.com/v1/audio-analysis/5rFj8OzffT0iggSjcBaeND,246735.0,4.0,
1893,0.782,0.599,10.0,-6.817,0.0,0.209,0.0372,0.0,0.175,0.586,157.999,audio_features,7AYuSG1LoaaFVKjOxsB6Vh,spotify:track:7AYuSG1LoaaFVKjOxsB6Vh,https://api.spotify.com/v1/tracks/7AYuSG1LoaaFVKjOxsB6Vh,https://api.spotify.com/v1/audio-analysis/7AYuSG1LoaaFVKjOxsB6Vh,150323.0,4.0,
1894,0.825,0.596,11.0,-6.33,1.0,0.0902,0.0592,5.59e-06,0.0895,0.154,140.032,audio_features,3zuMEteRKyQCujA5CiS1jl,spotify:track:3zuMEteRKyQCujA5CiS1jl,https://api.spotify.com/v1/tracks/3zuMEteRKyQCujA5CiS1jl,https://api.spotify.com/v1/audio-analysis/3zuMEteRKyQCujA5CiS1jl,138541.0,4.0,
1895,0.792,0.657,8.0,-4.245,1.0,0.191,0.205,4.1e-06,0.196,0.228,169.969,audio_features,4MAsYGSgxsaj73dC2lvFC4,spotify:track:4MAsYGSgxsaj73dC2lvFC4,https://api.spotify.com/v1/tracks/4MAsYGSgxsaj73dC2lvFC4,https://api.spotify.com/v1/audio-analysis/4MAsYGSgxsaj73dC2lvFC4,169657.0,4.0,
1896,0.807,0.602,11.0,-5.005,1.0,0.274,0.0835,0.0,0.151,0.252,95.031,audio_features,6j97zG4DDrh3oUa6rZbFOs,spotify:track:6j97zG4DDrh3oUa6rZbFOs,https://api.spotify.com/v1/tracks/6j97zG4DDrh3oUa6rZbFOs,https://api.spotify.com/v1/audio-analysis/6j97zG4DDrh3oUa6rZbFOs,151649.0,4.0,
1897,0.733,0.678,6.0,-7.771,1.0,0.438,0.121,0.0,0.344,0.841,175.985,audio_features,5PTG6rrL6EPFD9E2QMI2pl,spotify:track:5PTG6rrL6EPFD9E2QMI2pl,https://api.spotify.com/v1/tracks/5PTG6rrL6EPFD9E2QMI2pl,https://api.spotify.com/v1/audio-analysis/5PTG6rrL6EPFD9E2QMI2pl,142000.0,4.0,
1898,0.601,0.724,6.0,-4.856,1.0,0.0486,0.0945,1.68e-06,0.12,0.508,102.061,audio_features,4hQ6UGyWQIGJmHSo0J88JW,spotify:track:4hQ6UGyWQIGJmHSo0J88JW,https://api.spotify.com/v1/tracks/4hQ6UGyWQIGJmHSo0J88JW,https://api.spotify.com/v1/audio-analysis/4hQ6UGyWQIGJmHSo0J88JW,207905.0,4.0,
1899,0.864,0.664,8.0,-7.315,1.0,0.104,0.0476,0.0,0.0863,0.381,94.932,audio_features,5gQcxYXqnofyocKgEbGYKt,spotify:track:5gQcxYXqnofyocKgEbGYKt,https://api.spotify.com/v1/tracks/5gQcxYXqnofyocKgEbGYKt,https://api.spotify.com/v1/audio-analysis/5gQcxYXqnofyocKgEbGYKt,99108.0,4.0,
1900,0.839,0.81,5.0,-5.274,0.0,0.0568,0.501,0.0,0.117,0.814,129.014,audio_features,1f5cbQtDrykjarZVrShaDI,spotify:track:1f5cbQtDrykjarZVrShaDI,https://api.spotify.com/v1/tracks/1f5cbQtDrykjarZVrShaDI,https://api.spotify.com/v1/audio-analysis/1f5cbQtDrykjarZVrShaDI,209269.0,4.0,
1901,0.674,0.649,1.0,-8.433,0.0,0.199,0.191,0.0,0.122,0.48,153.069,audio_features,2BJSMvOGABRxokHKB0OI8i,spotify:track:2BJSMvOGABRxokHKB0OI8i,https://api.spotify.com/v1/tracks/2BJSMvOGABRxokHKB0OI8i,https://api.spotify.com/v1/audio-analysis/2BJSMvOGABRxokHKB0OI8i,153800.0,4.0,
1902,0.691,0.683,0.0,-7.335,1.0,0.0954,0.547,0.0,0.221,0.456,140.002,audio_features,3ZhTT6yjZwpPph5MIJ53XY,spotify:track:3ZhTT6yjZwpPph5MIJ53XY,https://api.spotify.com/v1/tracks/3ZhTT6yjZwpPph5MIJ53XY,https://api.spotify.com/v1/audio-analysis/3ZhTT6yjZwpPph5MIJ53XY,262544.0,4.0,
1903,0.544,0.854,4.0,-4.968,0.0,0.0289,0.00245,1.2e-06,0.249,0.436,91.966,audio_features,5tFgCPC2Hdw4qu9b7RkWhR,spotify:track:5tFgCPC2Hdw4qu9b7RkWhR,https://api.spotify.com/v1/tracks/5tFgCPC2Hdw4qu9b7RkWhR,https://api.spotify.com/v1/audio-analysis/5tFgCPC2Hdw4qu9b7RkWhR,178987.0,4.0,
1904,0.681,0.372,5.0,-8.237,1.0,0.0432,0.64,0.0,0.169,0.476,91.873,audio_features,1mXVgsBdtIVeCLJnSnmtdV,spotify:track:1mXVgsBdtIVeCLJnSnmtdV,https://api.spotify.com/v1/tracks/1mXVgsBdtIVeCLJnSnmtdV,https://api.spotify.com/v1/audio-analysis/1mXVgsBdtIVeCLJnSnmtdV,201000.0,4.0,
1905,0.885,0.52,1.0,-8.353,1.0,0.359,0.000244,1.16e-06,0.454,0.306,84.022,audio_features,2wOXxtHZgRkkrkEbKLzzqs,spotify:track:2wOXxtHZgRkkrkEbKLzzqs,https://api.spotify.com/v1/tracks/2wOXxtHZgRkkrkEbKLzzqs,https://api.spotify.com/v1/audio-analysis/2wOXxtHZgRkkrkEbKLzzqs,148656.0,4.0,
1906,0.921,0.467,1.0,-8.443,1.0,0.119,0.0149,0.000238,0.334,0.287,135.995,audio_features,0dSIrRkA4PadGll16TgbnV,spotify:track:0dSIrRkA4PadGll16TgbnV,https://api.spotify.com/v1/tracks/0dSIrRkA4PadGll16TgbnV,https://api.spotify.com/v1/audio-analysis/0dSIrRkA4PadGll16TgbnV,191252.0,4.0,
1907,0.82,0.691,6.0,-6.646,0.0,0.0723,0.0115,0.0,0.344,0.683,142.027,audio_features,4m5Cd9kAbIxg6t9sMrQWtk,spotify:track:4m5Cd9kAbIxg6t9sMrQWtk,https://api.spotify.com/v1/tracks/4m5Cd9kAbIxg6t9sMrQWtk,https://api.spotify.com/v1/audio-analysis/4m5Cd9kAbIxg6t9sMrQWtk,135739.0,4.0,
1908,0.84,0.543,1.0,-7.738,1.0,0.476,0.0399,0.0,0.117,0.161,170.067,audio_features,2QgfDF0fQ4sskDthP8MG5w,spotify:track:2QgfDF0fQ4sskDthP8MG5w,https://api.spotify.com/v1/tracks/2QgfDF0fQ4sskDthP8MG5w,https://api.spotify.com/v1/audio-analysis/2QgfDF0fQ4sskDthP8MG5w,171714.0,4.0,
1909,0.892,0.633,8.0,-7.471,1.0,0.0902,0.0467,0.000189,0.139,0.459,137.994,audio_features,50a8bKqlwDEqeiEknrzkTO,spotify:track:50a8bKqlwDEqeiEknrzkTO,https://api.spotify.com/v1/tracks/50a8bKqlwDEqeiEknrzkTO,https://api.spotify.com/v1/audio-analysis/50a8bKqlwDEqeiEknrzkTO,195047.0,4.0,
1910,0.772,0.812,0.0,-3.995,0.0,0.153,0.0834,0.0,0.115,0.655,97.407,audio_features,6o79O9qBP3OAkWOXajAQIS,spotify:track:6o79O9qBP3OAkWOXajAQIS,https://api.spotify.com/v1/tracks/6o79O9qBP3OAkWOXajAQIS,https://api.spotify.com/v1/audio-analysis/6o79O9qBP3OAkWOXajAQIS,128769.0,4.0,
1911,0.443,0.623,0.0,-6.717,0.0,0.0718,0.0468,0.0,0.247,0.156,79.365,audio_features,3vWzyGTu6Ovo1GdrcJqH6e,spotify:track:3vWzyGTu6Ovo1GdrcJqH6e,https://api.spotify.com/v1/tracks/3vWzyGTu6Ovo1GdrcJqH6e,https://api.spotify.com/v1/audio-analysis/3vWzyGTu6Ovo1GdrcJqH6e,233000.0,4.0,
1912,0.765,0.523,2.0,-4.333,1.0,0.03,0.184,3.56e-05,0.132,0.394,104.988,audio_features,1rfofaqEpACxVEHIZBJe6W,spotify:track:1rfofaqEpACxVEHIZBJe6W,https://api.spotify.com/v1/tracks/1rfofaqEpACxVEHIZBJe6W,https://api.spotify.com/v1/audio-analysis/1rfofaqEpACxVEHIZBJe6W,217307.0,4.0,
1913,0.797,0.55,9.0,-4.166,1.0,0.24,0.513,0.0,0.0786,0.543,134.206,audio_features,6IaieqiCVvsNvEt6Y7yOFa,spotify:track:6IaieqiCVvsNvEt6Y7yOFa,https://api.spotify.com/v1/tracks/6IaieqiCVvsNvEt6Y7yOFa,https://api.spotify.com/v1/audio-analysis/6IaieqiCVvsNvEt6Y7yOFa,206267.0,4.0,
1914,0.415,0.807,2.0,-3.774,1.0,0.0535,0.215,0.0,0.0944,0.396,85.265,audio_features,0fAVi8b6VX6NgT4j1aRLdT,spotify:track:0fAVi8b6VX6NgT4j1aRLdT,https://api.spotify.com/v1/tracks/0fAVi8b6VX6NgT4j1aRLdT,https://api.spotify.com/v1/audio-analysis/0fAVi8b6VX6NgT4j1aRLdT,211760.0,4.0,
1915,0.704,0.56,1.0,-6.791,0.0,0.179,0.185,0.0,0.0948,0.609,75.003,audio_features,3WefHNGtjexZvi66ZEx9u4,spotify:track:3WefHNGtjexZvi66ZEx9u4,https://api.spotify.com/v1/tracks/3WefHNGtjexZvi66ZEx9u4,https://api.spotify.com/v1/audio-analysis/3WefHNGtjexZvi66ZEx9u4,207109.0,4.0,
1916,0.693,0.575,9.0,-6.998,1.0,0.0801,0.374,0.0,0.252,0.492,117.999,audio_features,14sOS5L36385FJ3OL8hew4,spotify:track:14sOS5L36385FJ3OL8hew4,https://api.spotify.com/v1/tracks/14sOS5L36385FJ3OL8hew4,https://api.spotify.com/v1/audio-analysis/14sOS5L36385FJ3OL8hew4,211362.0,4.0,
1917,0.748,0.524,8.0,-5.599,1.0,0.0338,0.414,0.0,0.111,0.661,95.01,audio_features,7BKLCZ1jbUBVqRi2FVlTVw,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,244960.0,4.0,
1918,0.85,0.5,8.0,-6.708,1.0,0.0665,0.0139,0.000384,0.0947,0.816,160.02,audio_features,5jGUJXnELDaDTgiRjD9lsg,spotify:track:5jGUJXnELDaDTgiRjD9lsg,https://api.spotify.com/v1/tracks/5jGUJXnELDaDTgiRjD9lsg,https://api.spotify.com/v1/audio-analysis/5jGUJXnELDaDTgiRjD9lsg,170509.0,4.0,
1919,0.904,0.575,1.0,-7.823,1.0,0.346,0.0493,0.0,0.256,0.359,141.037,audio_features,5ZSIExfQuVv69tw5Qw3yDl,spotify:track:5ZSIExfQuVv69tw5Qw3yDl,https://api.spotify.com/v1/tracks/5ZSIExfQuVv69tw5Qw3yDl,https://api.spotify.com/v1/audio-analysis/5ZSIExfQuVv69tw5Qw3yDl,177748.0,4.0,
1920,0.809,0.461,10.0,-5.677,0.0,0.0907,0.000832,4.43e-05,0.143,0.325,85.992,audio_features,4f1XXGjZZ9EkFkrbPJek6X,spotify:track:4f1XXGjZZ9EkFkrbPJek6X,https://api.spotify.com/v1/tracks/4f1XXGjZZ9EkFkrbPJek6X,https://api.spotify.com/v1/audio-analysis/4f1XXGjZZ9EkFkrbPJek6X,167410.0,4.0,
